,avg_dist,avg_rating_by_driver,avg_rating_of_driver,avg_surge,last_trip_date,signup_date,surge_pct,trips_in_first_30_days,luxury_car_user,weekday_pct,retention,rating_by_driver?,rating_of_driver?,King's Landing,Winterfell,Android,iPhone
19511,29.22,5.0,5.0,1.0,2014-01-21,2014-01-20,0.0,1,False,100.0,False,False,False,0,1,0,1
19512,1.37,2.0,2.0,1.0,2014-06-11,2014-01-19,0.0,0,False,100.0,True,False,False,0,1,0,1
19513,11.13,4.9,4.6,1.25,2014-06-22,2014-01-06,23.8,4,True,23.8,True,False,False,0,1,0,1
19514,3.39,5.0,5.0,1.63,2014-01-12,2014-01-11,50.0,2,False,0.0,False,False,False,1,0,0,1
19515,4.25,4.7,4.4,1.0,2014-06-28,2014-01-18,0.0,2,False,44.4,True,False,False,0,1,0,1
19516,6.83,4.8,4.6,1.21,2014-06-24,2014-01-28,30.8,6,True,80.8,True,False,False,1,0,0,1
19517,4.31,5.0,4.0,1.0,2014-04-12,2014-01-15,0.0,1,False,33.3,False,False,False,0,0,1,0
19518,3.36,5.0,4.0,1.0,2014-05-17,2014-01-26,0.0,0,False,50.0,False,False,False,0,0,1,0
19519,2.27,5.0,4.601696940726505,1.0,2014-04-21,2014-01-18,0.0,0,False,100.0,False,False,True,0,1,0,1
19520,6.62,5.0,4.601696940726505,1.0,2014-01-14,2014-01-13,0.0,1,True,100.0,False,False,True,0,0,1,0
19521,8.02,5.0,5.0,1.0,2014-03-30,2014-01-03,0.0,3,False,50.0,False,False,False,0,0,0,1
19522,23.18,5.0,4.601696940726505,1.0,2014-04-02,2014-01-24,0.0,0,False,100.0,False,False,True,0,1,0,1
19523,2.01,5.0,4.601696940726505,1.0,2014-06-04,2014-01-17,0.0,0,True,100.0,True,False,True,0,1,0,1
19524,2.47,4.9,5.0,1.12,2014-04-21,2014-01-10,24.3,10,False,67.6,False,False,False,0,0,0,1
19525,2.4,4.0,5.0,1.0,2014-03-18,2014-01-07,0.0,1,False,100.0,False,False,False,0,1,0,1
19526,2.64,5.0,2.5,1.63,2014-04-17,2014-01-10,50.0,1,False,100.0,False,False,False,0,0,0,1
19527,1.73,5.0,4.0,1.0,2014-06-21,2014-01-29,0.0,4,True,75.0,True,False,False,1,0,0,1
19528,1.33,4.3,4.5,1.0,2014-04-15,2014-01-07,0.0,6,False,41.7,False,False,False,0,1,0,1
19529,5.26,5.0,5.0,1.0,2014-03-02,2014-01-11,0.0,2,False,66.7,False,False,False,1,0,0,1
19530,14.77,5.0,4.0,1.0,2014-01-18,2014-01-17,0.0,1,True,0.0,False,False,False,0,1,1,0
19531,10.71,5.0,4.0,1.0,2014-06-21,2014-01-09,0.0,0,True,100.0,True,False,False,1,0,0,1
19532,3.2,4.6,4.0,1.0,2014-06-09,2014-01-03,0.0,2,False,33.3,True,False,False,0,1,0,1
19533,1.23,5.0,5.0,1.0,2014-06-29,2014-01-14,0.0,0,False,50.0,True,False,False,1,0,0,1
19534,1.67,5.0,4.601696940726505,1.0,2014-02-01,2014-01-31,0.0,1,False,100.0,False,False,True,0,1,0,1
19535,3.21,5.0,5.0,1.0,2014-05-11,2014-01-23,0.0,3,False,33.3,False,False,False,0,1,1,0
19536,0.52,5.0,4.601696940726505,1.0,2014-03-18,2014-01-20,0.0,0,False,100.0,False,False,True,0,0,0,1
19537,4.96,5.0,4.7,1.0,2014-06-08,2014-01-24,0.0,0,False,50.0,True,False,False,0,0,0,1
19538,13.09,5.0,4.601696940726505,1.0,2014-01-28,2014-01-27,0.0,1,True,100.0,False,False,True,0,1,0,1
19539,3.66,5.0,4.0,1.0,2014-06-21,2014-01-09,0.0,1,False,40.0,True,False,False,1,0,0,1
19540,3.99,4.8,4.9,1.1,2014-06-29,2014-01-30,12.5,0,False,95.8,True,False,False,0,0,0,1
19541,3.41,5.0,4.601696940726505,1.0,2014-01-04,2014-01-04,0.0,1,True,0.0,False,False,True,0,0,0,1
19542,2.38,4.9,5.0,1.03,2014-06-28,2014-01-06,7.4,5,False,92.6,True,False,False,0,1,0,1
19543,1.08,5.0,4.601696940726505,1.0,2014-03-20,2014-01-31,0.0,2,True,100.0,False,False,True,0,0,1,0
19544,1.28,4.9,4.6,1.36,2014-03-29,2014-01-11,57.1,2,False,28.6,False,False,False,0,0,0,1
19545,3.31,5.0,3.0,1.0,2014-03-19,2014-01-31,0.0,2,True,100.0,False,False,False,1,0,0,1
19546,3.12,4.8,5.0,1.19,2014-05-25,2014-01-11,50.0,1,False,0.0,False,False,False,0,0,0,1
19547,3.2,5.0,4.0,1.0,2014-05-21,2014-01-28,0.0,0,True,100.0,False,False,False,0,0,0,1
19548,9.92,5.0,4.601696940726505,1.0,2014-01-19,2014-01-18,0.0,1,False,0.0,False,False,True,0,0,0,1
19549,5.29,4.6,4.8,1.03,2014-06-12,2014-01-30,11.1,2,True,66.7,True,False,False,0,1,0,1
19550,16.18,5.0,5.0,1.0,2014-01-21,2014-01-19,0.0,2,False,100.0,False,False,False,0,0,0,1
19551,7.95,4.5,5.0,1.5,2014-05-04,2014-01-16,50.0,0,False,0.0,False,False,False,1,0,0,1
19552,5.71,3.5,4.601696940726505,1.0,2014-06-29,2014-01-31,0.0,2,False,50.0,True,False,True,0,0,0,1
19553,5.11,5.0,5.0,1.0,2014-06-13,2014-01-07,0.0,2,True,100.0,True,False,False,1,0,0,1
19554,5.13,3.8,2.6,1.0,2014-04-17,2014-01-02,0.0,0,True,100.0,False,False,False,0,1,0,1
19555,6.62,5.0,4.601696940726505,1.0,2014-06-20,2014-01-25,0.0,0,True,100.0,True,False,True,0,1,0,1
19556,9.15,4.8,4.8,1.04,2014-06-19,2014-01-26,8.3,17,True,96.4,True,False,False,1,0,0,1
19557,2.97,3.0,4.0,1.0,2014-06-22,2014-01-03,0.0,0,False,0.0,True,False,False,0,0,0,1
19558,2.09,5.0,5.0,1.0,2014-04-29,2014-01-07,0.0,1,False,100.0,False,False,False,0,1,1,0
19559,6.0,5.0,4.5,1.0,2014-06-15,2014-01-11,0.0,0,True,20.0,True,False,False,0,1,1,0
19560,3.89,5.0,4.9,1.02,2014-06-25,2014-01-24,2.0,17,True,68.6,True,False,False,1,0,0,1
19561,3.7,4.7,5.0,1.12,2014-06-08,2014-01-27,8.1,16,True,91.9,True,False,False,1,0,0,1
19562,0.73,5.0,4.601696940726505,1.0,2014-02-23,2014-01-27,0.0,1,False,0.0,False,False,True,0,0,0,1
19563,2.6,5.0,4.4,1.06,2014-04-29,2014-01-20,10.0,11,False,100.0,False,False,False,0,0,0,1
19564,9.24,4.0,3.5,1.63,2014-02-09,2014-01-08,100.0,0,False,0.0,False,False,False,0,0,1,0
19565,1.82,5.0,5.0,1.0,2014-01-19,2014-01-18,0.0,2,False,0.0,False,False,False,0,0,1,0
19566,6.68,4.3,4.0,1.0,2014-05-02,2014-01-16,0.0,0,True,50.0,False,False,False,0,1,1,0
19567,1.86,5.0,4.7,1.08,2014-04-13,2014-01-22,33.3,0,True,0.0,False,False,False,0,0,1,0
19568,6.8,5.0,5.0,1.0,2014-03-31,2014-01-29,0.0,1,True,100.0,False,False,False,1,0,0,1
19569,7.32,3.0,5.0,1.0,2014-06-14,2014-01-29,0.0,1,False,50.0,True,False,False,1,0,0,1
19570,9.71,5.0,3.8,1.0,2014-04-06,2014-01-01,0.0,0,False,25.0,False,False,False,0,1,0,1
19571,11.89,5.0,4.5,1.0,2014-01-11,2014-01-10,0.0,2,False,100.0,False,False,False,0,1,1,0
19572,1.81,5.0,5.0,1.08,2014-01-12,2014-01-11,33.3,3,False,0.0,False,False,False,0,0,1,0
19573,4.61,5.0,4.7,1.0,2014-06-21,2014-01-28,0.0,1,False,50.0,True,False,False,0,1,0,1
19574,3.39,4.7,4.9,1.01,2014-06-29,2014-01-03,2.5,1,False,62.5,True,False,False,0,1,1,0
19575,6.88,4.0,5.0,1.0,2014-03-21,2014-01-18,0.0,2,True,50.0,False,False,False,0,0,0,1
19576,3.51,5.0,5.0,1.0,2014-06-21,2014-01-11,0.0,0,True,0.0,True,False,False,0,0,0,1
19577,4.71,5.0,4.0,1.0,2014-02-16,2014-01-18,0.0,1,True,0.0,False,False,False,0,0,0,1
19578,13.15,5.0,4.601696940726505,1.0,2014-02-01,2014-01-11,0.0,1,True,0.0,False,False,True,0,1,0,1
19579,7.66,5.0,5.0,1.0,2014-03-08,2014-01-03,0.0,0,False,100.0,False,False,False,1,0,1,0
19580,2.07,4.6,4.3,1.0,2014-05-22,2014-01-22,0.0,2,True,100.0,False,False,False,0,0,0,1
19581,2.57,5.0,5.0,1.0,2014-06-06,2014-01-22,0.0,0,True,100.0,True,False,False,1,0,0,1
19582,5.29,4.8,5.0,1.13,2014-03-14,2014-01-23,16.7,0,False,100.0,False,False,False,0,0,0,1
19583,6.98,5.0,5.0,1.0,2014-02-02,2014-01-27,0.0,1,False,0.0,False,False,False,0,1,0,1
19584,3.47,5.0,4.5,1.0,2014-06-29,2014-01-30,0.0,0,True,50.0,True,False,False,0,1,0,1
19585,3.8,5.0,1.0,1.25,2014-06-08,2014-01-20,100.0,0,False,0.0,True,False,False,1,0,0,1
19586,13.89,5.0,5.0,1.0,2014-01-11,2014-01-10,0.0,1,False,100.0,False,False,False,1,0,0,1
19587,14.52,5.0,4.601696940726505,1.0,2014-05-26,2014-01-17,0.0,0,False,0.0,False,False,True,0,0,0,1
19588,4.96,5.0,3.0,1.0,2014-04-08,2014-01-01,0.0,0,False,100.0,False,False,False,0,0,1,0
19589,3.09,4.6,4.3,1.0,2014-06-29,2014-01-07,0.0,8,False,72.0,True,False,False,0,1,1,0
19590,2.48,4.5,4.3,1.08,2014-04-01,2014-01-18,33.3,3,False,33.3,False,False,False,0,0,0,1
19591,18.49,5.0,5.0,1.0,2014-01-12,2014-01-12,0.0,1,True,0.0,False,False,False,0,1,1,0
19592,2.5,3.8,5.0,1.0,2014-06-22,2014-01-06,0.0,0,False,33.3,True,False,False,0,1,0,1
19593,8.49,5.0,4.601696940726505,1.25,2014-01-19,2014-01-18,100.0,1,False,0.0,False,False,True,0,1,0,1
19594,6.63,5.0,4.0,1.0,2014-02-01,2014-01-31,0.0,1,False,100.0,False,False,False,0,1,1,0
19595,28.12,5.0,4.0,1.0,2014-01-06,2014-01-06,0.0,1,False,100.0,False,False,False,0,0,0,1
19596,2.19,5.0,4.601696940726505,1.0,2014-06-19,2014-01-01,0.0,0,False,100.0,True,False,True,1,0,0,1
19597,2.74,5.0,4.8,1.0,2014-06-07,2014-01-26,0.0,3,False,42.9,True,False,False,1,0,1,0
19598,1.85,4.0,5.0,1.0,2014-01-15,2014-01-14,0.0,1,False,100.0,False,False,False,0,0,1,0
19599,3.69,4.6,4.0,1.16,2014-05-25,2014-01-09,25.0,18,False,28.6,False,False,False,0,1,1,0
19600,2.24,3.0,4.0,1.0,2014-01-26,2014-01-26,0.0,1,True,0.0,False,False,False,0,0,0,1
19601,1.85,5.0,5.0,1.0,2014-01-27,2014-01-27,0.0,1,False,100.0,False,False,False,0,1,0,1
19602,2.1,5.0,4.0,1.13,2014-04-21,2014-01-05,50.0,1,False,50.0,False,False,False,0,0,1,0
19603,13.84,5.0,4.601696940726505,1.0,2014-02-15,2014-01-01,0.0,0,False,0.0,False,False,True,0,1,0,1
19604,5.43,4.3,4.2,1.0,2014-03-05,2014-01-07,0.0,2,False,100.0,False,False,False,0,0,0,1
19605,8.09,5.0,4.5,1.0,2014-06-15,2014-01-24,0.0,0,False,60.0,True,False,False,0,1,0,1
19606,23.61,4.0,5.0,1.0,2014-01-29,2014-01-28,0.0,2,False,100.0,False,False,False,0,1,1,0
19607,7.26,4.6,5.0,1.05,2014-05-11,2014-01-25,10.0,4,True,10.0,False,False,False,0,0,0,1
19608,2.5,5.0,5.0,1.08,2014-06-17,2014-01-16,11.1,1,True,66.7,True,False,False,1,0,0,1
19609,3.08,4.7,4.8,1.0,2014-06-29,2014-01-16,0.0,2,False,92.3,True,False,False,0,1,1,0
19610,2.68,4.9,5.0,1.03,2014-06-29,2014-01-06,4.7,2,False,74.4,True,False,False,1,0,1,0
19611,18.34,5.0,5.0,1.0,2014-03-04,2014-01-26,0.0,0,True,100.0,False,False,False,0,1,0,1
19612,8.02,5.0,4.601696940726505,1.0,2014-05-05,2014-01-31,0.0,0,False,0.0,False,False,True,0,1,0,1
19613,1.01,4.5,5.0,1.0,2014-05-10,2014-01-03,0.0,0,False,100.0,False,False,False,0,0,1,0
19614,6.58,5.0,5.0,1.0,2014-06-10,2014-01-21,0.0,0,True,100.0,True,False,False,1,0,1,0
19615,1.24,4.6,3.7,1.0,2014-06-30,2014-01-14,0.0,7,True,65.8,True,False,False,1,0,0,1
19616,1.2,5.0,4.8,1.0,2014-06-29,2014-01-17,0.0,3,True,20.0,True,False,False,1,0,0,1
19617,10.42,5.0,5.0,1.0,2014-06-18,2014-01-25,0.0,0,False,100.0,True,False,False,0,1,0,1
19618,29.16,5.0,5.0,1.0,2014-01-09,2014-01-09,0.0,1,False,100.0,False,False,False,0,0,0,1
19619,1.84,4.7,4.5,1.0,2014-06-29,2014-01-10,0.0,4,True,43.8,True,False,False,0,0,0,1
19620,3.32,4.8,4.0,1.17,2014-06-29,2014-01-31,27.8,11,True,64.8,True,False,False,0,1,1,0
19621,7.01,5.0,5.0,1.17,2014-05-17,2014-01-24,33.3,1,True,50.0,False,False,False,0,1,0,1
19622,1.86,4.8,5.0,1.0,2014-05-01,2014-01-29,0.0,2,False,88.9,False,False,False,0,0,0,1
19623,2.86,5.0,4.0,1.0,2014-02-14,2014-01-20,0.0,2,False,50.0,False,False,False,0,0,0,1
19624,4.82,5.0,4.5,1.63,2014-03-16,2014-01-19,50.0,0,True,0.0,False,False,False,0,1,0,1
19625,1.6,4.7,4.2,1.04,2014-06-20,2014-01-08,14.3,2,False,100.0,True,False,False,0,0,0,1
19626,1.93,5.0,4.601696940726505,1.0,2014-02-28,2014-01-08,0.0,0,False,100.0,False,False,True,0,1,1,0
19627,5.65,5.0,4.5,1.5,2014-03-15,2014-01-08,50.0,0,False,0.0,False,False,False,0,1,0,1
19628,1.11,5.0,4.0,1.0,2014-01-19,2014-01-18,0.0,2,True,0.0,False,False,False,0,0,1,0
19629,1.58,5.0,5.0,1.0,2014-06-17,2014-01-04,0.0,1,True,100.0,True,False,False,1,0,0,1
19630,13.99,5.0,4.601696940726505,1.0,2014-06-30,2014-01-06,0.0,2,False,100.0,True,False,True,0,1,1,0
19631,3.91,4.9,4.8,1.0,2014-03-18,2014-01-05,0.0,2,False,100.0,False,False,False,0,1,1,0
19632,17.63,2.0,4.601696940726505,1.0,2014-06-29,2014-01-07,0.0,2,False,0.0,True,False,True,1,0,0,1
19633,13.13,5.0,5.0,1.0,2014-01-16,2014-01-15,0.0,1,False,100.0,False,False,False,0,1,0,1
19634,19.77,4.8,4.7,1.0,2014-05-15,2014-01-31,0.0,4,True,100.0,False,False,False,0,1,1,0
19635,5.3,4.6,5.0,1.0,2014-06-27,2014-01-28,0.0,1,False,100.0,True,False,False,0,0,0,1
19636,3.26,4.2,4.6,1.0,2014-06-30,2014-01-07,0.0,4,False,81.8,True,False,False,0,1,0,1
19637,3.23,5.0,4.3,1.0,2014-01-26,2014-01-25,0.0,3,False,0.0,False,False,False,0,1,1,0
19638,2.95,4.5,4.0,1.0,2014-06-22,2014-01-31,0.0,3,True,16.7,True,False,False,1,0,0,1
19639,2.38,5.0,5.0,1.0,2014-05-10,2014-01-23,0.0,0,False,60.0,False,False,False,0,1,1,0
19640,3.82,5.0,4.5,1.04,2014-06-17,2014-01-09,11.8,4,False,82.4,True,False,False,1,0,0,1
19641,2.79,5.0,5.0,1.17,2014-06-22,2014-01-30,22.2,5,False,55.6,True,False,False,1,0,0,1
19642,6.62,5.0,3.0,1.08,2014-06-28,2014-01-06,11.1,2,False,44.4,True,False,False,0,1,0,1
19643,3.22,5.0,4.601696940726505,1.0,2014-02-01,2014-01-29,0.0,1,False,0.0,False,False,True,1,0,1,0
19644,11.49,5.0,5.0,1.0,2014-06-29,2014-01-13,0.0,0,False,0.0,True,False,False,1,0,0,1
19645,6.75,4.2,2.7,1.0,2014-06-14,2014-01-31,0.0,2,False,25.0,True,False,False,1,0,0,1
19646,1.18,5.0,4.5,1.0,2014-02-02,2014-01-31,0.0,2,True,50.0,False,False,False,0,1,0,1
19647,2.53,4.6,3.5,1.0,2014-06-15,2014-01-23,0.0,8,False,35.7,True,False,False,0,1,0,1
19648,3.09,4.3,4.0,1.0,2014-06-17,2014-01-27,0.0,1,True,62.5,True,False,False,0,1,0,1
19649,2.85,4.6,4.9,1.07,2014-06-22,2014-01-19,17.5,12,True,62.5,True,False,False,1,0,0,1
19650,2.71,3.0,2.0,1.0,2014-01-06,2014-01-04,0.0,1,False,100.0,False,False,False,0,1,0,1
19651,2.46,5.0,4.601696940726505,1.0,2014-01-11,2014-01-06,0.0,1,False,0.0,False,False,True,1,0,1,0
19652,2.75,4.9,5.0,1.33,2014-06-20,2014-01-12,38.9,5,False,77.8,True,False,False,1,0,1,0
19653,5.76,5.0,4.7,1.08,2014-03-16,2014-01-04,33.3,0,False,33.3,False,False,False,0,1,0,1
19654,1.73,5.0,4.0,1.75,2014-02-16,2014-01-21,100.0,1,False,0.0,False,False,False,0,1,0,1
19655,3.49,4.8,3.7,1.0,2014-04-16,2014-01-25,0.0,1,True,54.5,False,False,False,0,1,0,1
19656,3.77,5.0,4.6,1.14,2014-06-25,2014-01-18,15.0,4,True,45.0,True,False,False,0,0,0,1
19657,3.18,4.9,4.7,1.05,2014-06-28,2014-01-29,12.5,4,True,68.8,True,False,False,1,0,1,0
19658,1.92,4.7,4.2,1.1,2014-06-19,2014-01-25,16.7,3,False,66.7,True,False,False,1,0,0,1
19659,1.61,5.0,5.0,1.0,2014-01-02,2014-01-01,0.0,1,True,100.0,False,False,False,0,1,1,0
19660,2.59,5.0,4.601696940726505,1.0,2014-04-27,2014-01-31,0.0,1,False,50.0,False,False,True,0,0,0,1
19661,4.25,5.0,4.601696940726505,1.0,2014-01-27,2014-01-26,0.0,1,True,0.0,False,False,True,0,1,1,0
19662,20.77,5.0,5.0,1.75,2014-01-16,2014-01-16,100.0,1,False,100.0,False,False,False,1,0,1,0
19663,3.72,5.0,4.5,1.0,2014-04-06,2014-01-18,0.0,0,True,33.3,False,False,False,0,0,0,1
19664,3.07,4.5,4.0,1.0,2014-06-22,2014-01-25,0.0,0,False,50.0,True,False,False,0,0,0,1
19665,4.03,5.0,4.601696940726505,1.0,2014-01-08,2014-01-07,0.0,1,False,100.0,False,False,True,0,0,0,1
19666,15.44,5.0,5.0,1.0,2014-01-12,2014-01-11,0.0,1,False,0.0,False,False,False,0,1,1,0
19667,1.8,4.9,5.0,1.12,2014-06-30,2014-01-01,21.1,1,True,57.9,True,False,False,1,0,0,1
19668,2.8,4.8,4.6,1.0,2014-06-24,2014-01-23,0.0,6,True,85.7,True,False,False,0,1,0,1
19669,10.73,5.0,4.601696940726505,1.0,2014-01-11,2014-01-11,0.0,1,False,0.0,False,False,True,0,0,1,0
19670,5.19,5.0,4.0,1.0,2014-05-17,2014-01-23,0.0,0,True,75.0,False,False,False,0,1,1,0
19671,3.97,4.9,4.8,1.0,2014-06-28,2014-01-26,0.0,10,False,80.4,True,False,False,0,1,1,0
19672,2.83,5.0,5.0,1.0,2014-02-03,2014-01-31,0.0,3,False,33.3,False,False,False,0,1,0,1
19673,2.05,4.0,5.0,1.3,2014-06-30,2014-01-18,20.0,1,True,0.0,True,False,False,1,0,0,1
19674,2.47,5.0,5.0,1.0,2014-05-08,2014-01-24,0.0,2,False,80.0,False,False,False,0,0,0,1
19675,3.39,4.6,5.0,1.06,2014-06-04,2014-01-04,8.3,1,False,33.3,True,False,False,1,0,0,1
19676,5.21,4.8,4.8,1.15,2014-06-30,2014-01-23,18.8,15,True,68.8,True,False,False,0,0,0,1
19677,3.12,4.5,4.4,1.03,2014-06-08,2014-01-18,5.6,9,False,33.3,True,False,False,0,1,0,1
19678,10.37,4.8,4.5,1.0,2014-02-03,2014-01-25,0.0,4,False,25.0,False,False,False,0,1,1,0
19679,5.26,4.8,5.0,1.0,2014-05-11,2014-01-29,0.0,0,False,25.0,False,False,False,0,1,1,0
19680,4.65,5.0,4.601696940726505,1.0,2014-01-26,2014-01-25,0.0,1,False,0.0,False,False,True,0,1,1,0
19681,5.6,5.0,5.0,1.0,2014-01-12,2014-01-11,0.0,3,False,0.0,False,False,False,0,1,1,0
19682,7.86,5.0,5.0,1.0,2014-02-21,2014-01-28,0.0,2,False,50.0,False,False,False,1,0,0,1
19683,14.35,5.0,4.601696940726505,1.0,2014-04-16,2014-01-12,0.0,0,False,100.0,False,False,True,0,1,1,0
19684,3.01,5.0,2.7,1.0,2014-06-22,2014-01-06,0.0,3,True,57.1,True,False,False,0,1,0,1
19685,3.6,5.0,3.2,1.0,2014-06-16,2014-01-14,0.0,1,True,80.0,True,False,False,0,0,0,1
19686,4.8,4.7,4.6,1.02,2014-04-27,2014-01-07,6.3,1,False,62.5,False,False,False,0,1,1,0
19687,7.56,4.9,5.0,1.02,2014-05-17,2014-01-16,9.1,2,True,72.7,False,False,False,0,0,0,1
19688,6.55,2.7,5.0,1.0,2014-01-20,2014-01-18,0.0,3,False,66.7,False,False,False,0,0,1,0
19689,13.06,5.0,5.0,1.0,2014-03-16,2014-01-07,0.0,0,False,0.0,False,False,False,0,1,0,1
19690,2.18,4.6,4.5,1.11,2014-06-27,2014-01-25,18.2,6,False,54.5,True,False,False,0,1,1,0
19691,3.36,5.0,4.5,1.13,2014-02-18,2014-01-22,50.0,2,False,100.0,False,False,False,0,0,0,1
19692,16.18,5.0,4.601696940726505,1.0,2014-05-05,2014-01-16,0.0,0,True,100.0,False,False,True,0,1,1,0
19693,1.67,4.9,5.0,1.05,2014-06-26,2014-01-08,8.9,10,True,86.7,True,False,False,1,0,0,1
19694,2.78,5.0,4.0,1.0,2014-06-15,2014-01-19,0.0,0,False,0.0,True,False,False,0,1,0,1
19695,5.78,5.0,3.0,1.0,2014-01-17,2014-01-14,0.0,1,True,100.0,False,False,False,0,1,0,1
19696,1.39,5.0,4.0,1.0,2014-04-26,2014-01-30,0.0,0,True,100.0,False,False,False,0,1,0,1
19697,6.14,5.0,4.0,1.0,2014-01-06,2014-01-06,0.0,1,False,100.0,False,False,False,0,1,0,1
19698,7.75,4.8,5.0,1.0,2014-05-12,2014-01-29,0.0,1,True,100.0,False,False,False,0,1,1,0
19699,5.05,4.777433606104486,4.601696940726505,1.0,2014-01-03,2014-01-03,0.0,1,False,100.0,False,True,True,0,1,0,1
19700,1.78,4.0,5.0,1.0,2014-01-05,2014-01-04,0.0,1,False,0.0,False,False,False,1,0,0,1
19701,1.07,4.0,5.0,1.0,2014-01-12,2014-01-11,0.0,1,True,0.0,False,False,False,0,1,1,0
19702,2.83,5.0,4.5,1.0,2014-06-28,2014-01-03,0.0,2,False,50.0,True,False,False,0,1,0,1
19703,3.64,5.0,4.5,1.33,2014-03-01,2014-01-10,33.3,1,False,33.3,False,False,False,0,0,0,1
19704,1.97,5.0,5.0,1.0,2014-01-08,2014-01-06,0.0,2,False,100.0,False,False,False,0,1,1,0
19705,8.07,5.0,4.601696940726505,1.0,2014-01-21,2014-01-19,0.0,1,False,100.0,False,False,True,0,0,1,0
19706,16.36,5.0,5.0,1.0,2014-07-01,2014-01-25,0.0,4,True,75.0,True,False,False,1,0,0,1
19707,3.07,4.8,5.0,1.13,2014-05-07,2014-01-21,28.6,5,False,78.6,False,False,False,0,0,0,1
19708,1.22,4.5,5.0,1.0,2014-01-27,2014-01-26,0.0,2,False,0.0,False,False,False,0,1,0,1
19709,34.54,5.0,5.0,1.0,2014-01-20,2014-01-08,0.0,2,False,50.0,False,False,False,0,0,1,0
19710,2.19,5.0,4.601696940726505,1.0,2014-02-05,2014-01-24,0.0,1,False,100.0,False,False,True,0,0,1,0
19711,3.07,5.0,4.601696940726505,1.0,2014-06-21,2014-01-19,0.0,2,False,0.0,True,False,True,1,0,1,0
19712,0.61,5.0,3.7,1.17,2014-01-25,2014-01-24,33.3,3,False,33.3,False,False,False,0,1,1,0
19713,10.88,4.5,5.0,1.0,2014-02-17,2014-01-19,0.0,2,False,50.0,False,False,False,0,1,1,0
19714,1.85,4.0,2.3,1.04,2014-04-27,2014-01-17,14.3,3,False,42.9,False,False,False,0,1,0,1
19715,4.11,5.0,4.601696940726505,1.0,2014-02-19,2014-01-18,0.0,0,True,100.0,False,False,True,0,1,0,1
19716,6.45,5.0,5.0,1.05,2014-06-29,2014-01-31,10.0,4,False,20.0,True,False,False,1,0,0,1
19717,2.02,4.2,4.4,1.1,2014-02-16,2014-01-31,40.0,5,False,20.0,False,False,False,0,1,1,0
19718,11.27,5.0,4.601696940726505,1.0,2014-06-16,2014-01-21,0.0,0,False,0.0,True,False,True,0,1,1,0
19719,3.09,5.0,4.601696940726505,1.0,2014-04-02,2014-01-16,0.0,0,True,100.0,False,False,True,0,1,0,1
19720,12.79,5.0,4.0,1.5,2014-06-23,2014-01-08,50.0,1,True,100.0,True,False,False,0,1,0,1
19721,2.52,4.5,5.0,2.0,2014-06-29,2014-01-25,66.7,2,False,33.3,True,False,False,1,0,0,1
19722,23.55,5.0,5.0,1.0,2014-05-12,2014-01-21,0.0,0,True,66.7,False,False,False,0,1,1,0
19723,2.59,4.8,4.9,1.22,2014-06-25,2014-01-23,26.3,5,True,52.6,True,False,False,0,1,1,0
19724,1.76,5.0,5.0,1.0,2014-01-15,2014-01-14,0.0,1,False,100.0,False,False,False,0,1,1,0
19725,0.0,5.0,5.0,1.0,2014-01-11,2014-01-10,0.0,1,False,100.0,False,False,False,0,1,1,0
19726,5.35,5.0,5.0,1.0,2014-02-18,2014-01-11,0.0,0,False,100.0,False,False,False,0,0,0,1
19727,13.75,5.0,4.601696940726505,1.0,2014-06-19,2014-01-22,0.0,0,True,50.0,True,False,True,0,1,0,1
19728,5.36,5.0,4.3,1.06,2014-05-31,2014-01-04,5.7,6,False,42.9,False,False,False,0,1,1,0
19729,2.23,5.0,4.601696940726505,1.0,2014-06-12,2014-01-17,0.0,0,False,100.0,True,False,True,1,0,1,0
19730,2.78,5.0,5.0,1.0,2014-01-04,2014-01-03,0.0,1,False,0.0,False,False,False,0,1,1,0
19731,4.76,4.9,5.0,1.0,2014-03-26,2014-01-28,0.0,7,True,100.0,False,False,False,0,0,0,1
19732,23.56,5.0,4.601696940726505,1.0,2014-03-21,2014-01-04,0.0,0,False,100.0,False,False,True,0,1,0,1
19733,3.5,5.0,5.0,1.0,2014-01-23,2014-01-11,0.0,3,False,33.3,False,False,False,1,0,0,1
19734,5.2,5.0,4.601696940726505,1.0,2014-01-05,2014-01-04,0.0,1,False,0.0,False,False,True,0,1,0,1
19735,7.27,4.5,5.0,1.0,2014-01-12,2014-01-04,0.0,2,True,0.0,False,False,False,0,0,0,1
19736,4.72,5.0,4.8,1.0,2014-06-25,2014-01-25,0.0,1,True,50.0,True,False,False,0,1,1,0
19737,4.3,4.9,5.0,1.22,2014-06-15,2014-01-17,11.1,3,False,22.2,True,False,False,1,0,0,1
19738,3.33,4.4,4.2,1.22,2014-06-08,2014-01-04,11.1,0,True,38.9,True,False,False,0,1,0,1
19739,9.32,5.0,5.0,1.0,2014-02-19,2014-01-11,0.0,0,False,100.0,False,False,False,0,0,0,1
19740,1.53,5.0,4.601696940726505,1.0,2014-05-07,2014-01-15,0.0,0,False,100.0,False,False,True,0,1,0,1
19741,2.17,4.7,3.8,1.3,2014-05-13,2014-01-25,40.0,4,False,40.0,False,False,False,0,0,1,0
19742,7.09,5.0,5.0,1.0,2014-02-01,2014-01-30,0.0,2,False,50.0,False,False,False,0,1,0,1
